y,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10
0,1.2717809441589372,0.33420694073437246,-1.066117260960434,-1.7842255274013068,0.5817820629387987,-1.7675068331882358,-1.53534275572747,-0.9687075261026621,0.3021839951597485,-2.58771558650027
0,0.6416734076721773,-0.7048893320931664,1.631991552683556,1.7518379952976133,-1.1806378467350451,0.34101517498493195,-1.9884143862873316,0.7733657537028193,1.2822241967963743,-1.9355176354695622
1,0.8007612549371573,0.08235862013196575,-0.7141447286128417,0.16612234849396823,2.659608562917036,-0.17537895310670137,-0.5243636714294553,1.995309510268271,-0.8341217190702049,-1.1895280800336774
1,1.8626592256628267,-0.10318465861545373,-0.5054520178457034,-2.3693032039381245,2.6446160150353215,0.8531760713085532,0.8142772782593966,-0.07557800319045782,1.7640274234201534,2.950939232175058
1,-0.545356026768875,-0.19469247162947326,-0.4132854191998273,0.848449539846447,-0.14975899058798348,0.484102507121861,-0.8554717069491744,1.655630212277174,-2.0317082544411096,0.13498224424066863
1,0.6192778107511807,-0.4843978983851367,-1.2169710861894831,-1.6823302147617878,2.9792115041175853,-0.5840937253087759,0.21923294570297003,-0.2611604854464531,-0.5543797162236506,0.36092774811733763
0,0.12264042551008356,0.13679639759714854,0.7382498346498062,3.4309270045473808,1.7857486465106205,0.7863511824980378,1.8578803837299347,-0.9657432669773698,0.611353094581184,0.5968303842311551
0,-0.7909841654260821,0.6485422983154127,-1.8959061815034344,3.594569517317467,-0.7065353245312382,1.522388992831111,-0.8136472813785076,-0.8789591705426574,-0.2151457043122771,2.541412082303088
1,-0.4997716701855652,-1.4161649235517138,0.4868422779442291,-0.9765220707217508,-2.0442318682202982,-1.771509738638997,0.7626425242051482,-1.3869615159928799,-0.39111148943524154,-2.7797803467877413
0,-1.6351520137924105,-1.5817301656698168,1.4977238643048967,2.407628670762813,3.0316538120884715,-0.2406261321157217,-1.7176325572654605,-1.557935300283134,-1.5348233585581057,0.12283423661049059
1,1.7845673193252303,-0.611392183107767,-1.7415359918300857,-0.38689688925309995,0.49975604690439546,-0.2174172978848219,1.8050733162090182,-0.10937218181788921,2.6164960769351957,0.6204621294126872
1,0.2988782721301678,-1.296613497922162,1.6896857861242836,0.0843426337925165,0.49353293393494213,-0.4114256063476205,-0.3680077167227864,1.2391954381018877,-1.1008075083864974,1.305268397212825
1,0.7525048941343081,-1.7973635887406492,-1.2872988145546027,-1.5503711579880881,-0.958938113364302,-1.8470297763124108,-0.05878829397261143,-0.6169568225741386,1.2995611966895722,-0.8743395636048514
0,-1.074602143436297,0.17202894303648508,1.211481264665175,0.7120448244102655,0.7186463019809711,-1.9850830221548676,0.5554905515164137,-1.3109939359128475,-1.1361025546378936,-2.4741862914491053
1,0.06427374428524268,-0.4829492835926185,-1.4082101076352913,1.767418145100566,-0.706279201921064,0.20620572566986084,1.1664348719641566,-0.2011914625763893,-1.342992725064899,-0.6648595365222754
1,1.2626494791089327,0.2955247287672799,-1.8250641280009126,1.1706695742621684,0.2546962338103904,-1.7200542278587818,1.3301115529611707,1.08135318569839,0.07562858127313032,-3.842388886321222
1,1.0999492962093693,-0.5657837013129146,0.2580809611690942,-2.473882452615061,-1.8163558826485664,-1.4512770026922226,-1.9806660627946258,1.950401809066534,-0.8916860491054657,-1.023071539718833
0,-1.1235551287922965,-1.5248423737872108,2.350575002018347,-2.7783702454368346,2.3162704760254558,0.8046909626573324,-1.739353054203093,0.00455284770578146,-1.5080947242123475,1.0644972296891573
1,3.446078852636552,-0.07743412119676536,-0.2422035973373607,-0.15520735844205014,1.6221393089807026,-1.1736069656908512,-0.3748672604560852,-0.5490361386910081,3.831416047084698,-1.5824908286764074
1,-0.7197221719756626,1.3235547953729774,0.826105155205194,1.7285522601566154,-0.5444017941516057,1.9115456268191338,1.7082423474639654,-1.4924556985497475,-1.519640067063174,3.1470684274642244
1,-0.3268540975380615,-1.630345899840621,0.4257196112112253,3.536214735479069,-0.17833305941937572,-1.8456147853285074,-0.08476220909506083,1.3816380454227328,-0.4528104115998948,-2.6044229790160975
0,-0.5297739699396083,1.4005250202599686,-0.38661621201426594,2.296380965393139,0.9034666913600238,0.11171850562095642,0.8046488417312503,-0.8014441393315792,0.2245058737830261,1.6369937486479709
1,0.5241527444492174,-0.8446950033491749,-0.9879002413334617,3.2687213776844435,1.1983278314271326,1.567429625429213,-0.625826233997941,0.7124037519097328,-0.9502289973204298,1.2100572075671296
1,-1.0796096471045575,-1.1604334098910893,-0.48896851301285416,-2.607508323693681,-0.5101435096786564,0.27381099201738834,0.44103905092924833,-0.503079891204834,-1.4090964869427092,1.2960798924534291
0,-0.055111019201259624,0.27992280578293083,1.3956433129564207,-0.058882778215002984,0.15411175853573156,-0.35753593407571316,-0.17275865748524666,-0.8325108364224434,1.311430649825157,0.7249632032598492
1,2.198684184405743,0.30859875377901014,0.2764864830112763,1.8405573079752728,1.6621961419934657,-0.5855172490701079,1.8828864051029086,0.9552278220653534,3.972033475137044,1.6048710060614249
1,-1.7739093286156067,1.8714169168630599,0.8369359545260528,4.054710594682227,0.05343935347989581,0.5968667129054666,1.1086572129279375,-0.2509146276861429,-1.0525526137144232,-0.3932389530865138
0,0.06503222649684787,2.3374050177814025,0.26490376531653714,2.652029400648808,0.9195926890004732,1.9560319287702441,-1.363891862332821,1.2922236816957593,1.0303512430165893,1.1754273449727948
1,0.6549703822271836,0.2990424110267306,0.16690464516740797,5.376976582979769,1.621019769136928,-1.200374766252935,-0.34857114125043154,0.07781784329563379,1.4500301212414404,-0.04215926913084034
1,-0.7128691089847414,-0.4116099114935881,-0.6795082191620567,-1.0597749470567641,1.3460250139454626,-0.7596023213118315,1.9037959482520819,-1.8196468949317932,-2.434516708751559,-2.527301526353489
1,1.02056753963664,-0.40603757882469943,-0.18310807671250004,1.3968423753651318,-0.03725600710596044,-0.31502578780055046,-0.2628276748582721,1.1791397416964173,1.548404967062307,0.10757680561120209
1,0.6316147191040349,-0.40408868633941325,-1.410979446850845,1.0230122503505572,-1.5806389390164899,-0.9512344021350145,1.4155050413683057,-0.4717742493376136,2.088663796111322,-2.464328945432225
1,0.4474333527155779,-0.9718619846091728,-1.7867615197967595,1.398675847344887,1.5171201654366504,-1.187655177898705,0.7920530326664448,-1.0317697701975703,1.0399447365424335,-0.426866778609603
1,0.46653706410742957,1.312487055149923,1.1832949809582085,-2.317724748027849,4.6740481450084275,1.0682285027578473,0.3755158456042409,0.31163056939840317,2.607528096141241,-1.7711863771551006
0,-0.6982606078013036,-0.9061729181146969,0.46284749270078446,-0.9684596814136504,-2.6659598259176858,-1.2641842486336827,-1.0922640236094594,-0.2947515668347478,-0.2775788825936779,-1.9251905387843742
1,-0.03645455498912735,-1.1502397439569239,-0.8353317945792675,-0.1490204965559334,2.3613931244584574,-1.0626963414251804,0.11720347125083208,0.053732759319245815,0.45736467133614706,-1.8408899420011857
1,1.117966169661719,1.0607124843142741,0.13157496384761488,-1.858288122716706,-0.6897389662986633,-1.8735080296173692,1.3746036300435662,1.718552267178893,0.5031472949165547,-0.3272699299970119
0,-0.7000825265887686,0.8485672612473657,1.4066254133990974,3.756962687289506,-1.8378742577926377,-0.9840249978005886,0.7613588171079755,0.3304596673697233,-0.6623252311827472,-1.2764167995785607
0,-1.1240481768473294,1.14465217772394,0.02964041481174646,0.6225613335140254,0.6683257948130485,-0.6261934544891119,-0.31237288750708103,0.025075221434235573,-0.8146843028882149,-1.2476770945088784
0,-0.613067279769948,0.3793549861244276,-0.573377012099087,1.5647317488967558,1.7967527983582023,-1.782386058010161,-0.22284450102597475,0.27120537031441927,-0.7113676768999896,-2.3500194296055184
1,1.0124427078704046,0.7495436447520455,-0.11433998043644648,-0.9187432702249858,2.485367037084216,1.1026182668283582,1.5718694915995002,0.9251674953848124,1.3818980804408378,-1.4529749803777032
0,-2.3438701622564793,-1.4692045064390773,0.11537397514854576,2.8510786395624894,1.8478162397627678,-0.2572855930775404,-0.3074102085083723,0.1781136952340603,-2.7455774426032904,0.2302800783379076
1,0.5902630907655725,-0.042752846672324346,-1.115456537537456,-0.6101431541263347,-0.682221318985841,-1.0175200905650854,1.461922923102975,0.04191657528281212,0.8019333139784379,-2.6931878442810246
0,0.3191343359540637,-0.9171609086647632,-1.0068567973505673,0.7550507056494211,-0.8892769522556465,1.8001539912074804,-0.44667110964655876,-0.4879166651517153,-0.4644335703393755,0.8385010397829196
1,0.7016064464461442,0.3388697316081751,-0.21225487780888125,-3.8447998555501455,0.9948497845168265,1.1676216330379248,-1.1692597856745124,0.8200894873589277,0.9997027178042106,2.3065697902755424
0,-1.3774571301189362,-0.8773419134917747,-0.21289663109985096,0.2771001507744,1.8309247001889268,1.6101283449679613,0.34132780600339174,-0.11264853645116091,-1.7846173852202785,1.2633715213558867
1,0.3126458783319345,-0.6988180617552081,0.7951081268549274,0.9187035766853389,2.493927326199346,0.5431073363870382,1.5248744133859873,1.6103515019640326,-0.12569666190075118,2.585039143449683
1,1.120847577926233,-0.41167497606205633,1.412536679660897,-0.3753776384340881,1.1988349625078514,0.16322525404393673,-0.3779751639813185,-1.7857760172337294,2.077378007413744,-0.3644106840438043
1,0.4718308896014261,-1.2375072912764244,1.6760815066827983,0.2445153087841503,3.2006446287426704,-0.6695035137236118,-0.6926646465435624,-1.4807259803637862,0.7954720773543262,-0.9622807897180883
1,1.1276853215823799,-1.71485156059127,-0.4845826630378301,-2.1697534016014117,-0.6470064964694497,0.9975450355559587,-0.8876116154715419,-1.8779167290776968,0.9461514395103179,0.37344485927172655
0,0.6777231369567958,-0.07648837352503213,0.5999524326713136,-1.795664992532549,1.8265099242154534,-1.2229207521304488,-1.1485434928908944,0.6804131418466568,2.483520345834405,-0.012149257539416647
1,1.510239917960166,-0.4018095907086147,-0.6584301567430377,1.5171993006468227,2.0379005248764805,0.6429533530026674,1.1766037726774812,0.33654168620705605,0.9780079047814472,-0.9041765200298828
1,2.061034349720077,0.1836926781683443,1.0554863838136441,-0.6994649462531191,5.793617058418161,-0.14972801879048347,0.47253352031111717,0.18358668684959412,0.810842577366248,0.5240870659237777
1,-0.6503159117121337,-1.7451580738652632,-1.3973977190510876,0.7063838852486144,-0.4672297332717783,0.6831756271421909,0.3580329166725278,1.9671123251318932,-0.53496777086347,0.8508543881610005
0,-1.324237673226476,-0.12490803102427367,-0.9742711487666554,4.197139062234245,-3.136100430857314,-0.6762902289628983,-1.589367195032537,1.7699782438576221,-1.5419581655190446,-1.683793798965392
1,0.6594713060082164,0.21285593925037236,1.3430902397651672,1.856521677772605,1.1289640324277244,-0.6466042017564178,1.8157777898013592,-0.1365620419383049,0.6196996372539265,-1.6953791624544488
1,-0.2214251470294848,-1.270447518360068,-1.4535902083124397,-0.2148824402174334,0.1839192809910113,1.6109438566491008,0.12347245309501886,1.0614331373944879,-1.999664007882804,0.8059392775946346
0,-0.9621591080131074,0.3859178557672148,-1.0401334178201478,1.2117470028244768,-0.4287163148733022,1.7179348096251488,-0.4484243830665946,-0.5709846802055836,-0.5836077664086803,1.0067296227809424
1,0.18746019190196317,-0.5048929294828823,-0.6226886938139765,-1.0964195580315517,3.6289477646406354,-0.1635528178885579,0.8784854412078857,-1.3435296276584268,0.6119012368428566,-0.4475340277241062
1,0.012244629963879823,0.1575602832075644,-0.10056737907673532,4.8104058955484295,5.556846559108833,-0.7401521252468228,1.3270143046975136,1.6425342625007033,0.36298099025522873,-1.4147326504668714
1,0.7122837386622206,-0.7675881627660388,-1.09809476686664,-0.42382833151060373,3.596816940827635,-0.18345629516988993,1.5030192211270332,-1.7930243229493499,0.30011724925110383,-0.12858256479083063
1,-0.75372580758771,-1.7547438598747007,-0.7789887893665668,6.352383702094784,0.9300575725992787,-0.5712368758395314,0.8386971782892942,-1.3170875404030085,0.9842741535837378,-0.8247143816422694
1,0.03818993110902717,-1.57757458518754,-0.8623616729701074,-2.2410585002460115,3.003259312812156,-0.5172551907598972,-0.45142149552702904,0.1487472839653492,-0.9865653654228782,-0.08895062537927212
1,1.1784210633297127,-1.3015249925532917,-0.1453424011650321,0.47212234247833995,3.1641428423432347,0.47359748370945454,-1.598509962670505,-1.016520969569683,2.7848893762571922,-0.009533616693408187
0,-0.15320384922591407,1.2263932330296208,0.3614083309584308,-0.48678072519594995,-0.2825512139707227,-0.4480476528406143,1.5837561134248972,1.694056175649166,-0.869139323296455,0.4087737833465265
0,-0.16169753308885537,1.1033184850919446,-0.9678147191879677,-1.7126812260019055,-1.472616747368082,-0.6550089158117771,-1.254200305789709,-1.478839504532516,0.7179666885498612,-1.8800458143744583
1,1.4602621119957198,-1.6409454747776406,0.36838054741178367,-0.7669071638254414,-0.24457323564105748,0.3211452951654792,1.6878601294010878,1.5309712840244174,2.3926677380375896,-0.05799058094071674
1,2.009458436442181,-1.0938437499583153,-1.0805631590588483,0.06392244226411181,-0.9356578967842752,0.7365658460184932,1.7694189473986626,-1.8677432108670473,2.893009845362358,1.5960848916364763
0,-0.07793821780628951,1.0272721323459875,-0.5423951833994022,0.3695961202223813,-0.4965765883656783,1.1156600527465343,-0.9992335615679622,1.0468357568606734,0.5008818721394681,-0.03403680951670207
1,1.3543420772647135,0.48464573901148583,-0.18533301666571694,-0.18911135991854966,3.0631582955989387,0.643253474496305,-0.46387014631181955,-0.8357131378725171,0.6303473950255928,1.7669061716763477
1,-1.0271837923642897,-0.8998041540787848,-0.9358988799255876,1.9947659598743415,1.8341816939714417,0.5936002321541309,1.216381162405014,-0.3623008206486702,-1.4207741712828472,1.0041414500831798
0,-1.0411753203713263,-1.1229481067990819,1.1013136381937483,3.6868197847652042,3.12340693717189,1.4415552141144872,-1.562033411115408,1.1091223657131195,0.3177132140019929,0.6617429359612078
0,-0.8706230151852465,-0.16906899137853978,1.7093803250164832,-0.9615338637664177,5.282795374736394,-1.13601069804281,0.22824593912810087,-1.2315495675429702,-2.7329084133574764,-0.8223830373560305
1,0.8531302182838109,-0.08250594046978048,0.7332485601211591,-2.009096236923598,-0.5593829167984496,-1.2036237558349967,-1.7286258321255445,-0.047305816784501076,1.4759806189967708,-2.23732459142484
0,-0.6227601934019796,0.9413204722987739,-0.0014938998276372698,5.568957119276748,-2.867318593161269,1.5168548012152314,0.7647048514336348,1.2011184860020876,-1.5480249671455533,1.6663158325180811
1,1.215709866442312,-1.4391231168853436,-0.6326642526516175,0.23513494464527918,-2.1416333051110463,0.4563937084749341,1.3191714426502585,-1.2482684664428234,0.4007177586446157,2.2005803557823165
0,-1.6214087493106173,0.38147514935646315,-0.42572451965737873,3.619992646777239,0.7778440082693424,-1.0412782775238156,-1.3662709770724177,-1.136418235488236,-1.0275919275941003,-2.101867406383388
0,-0.06857532879339447,0.9468356117740283,2.4201894333463367,-0.5906069993610039,0.5508213809698569,-0.09994292538613081,0.18271260242909193,-1.3117348290979862,-0.7541416886936037,-0.8510823606859309
1,-0.06298292455979586,-1.0887475180888069,0.9232118501518316,-1.3128940474257726,-1.296965556189802,-1.126754249446094,0.12379919365048409,0.563273211941123,-0.4013451761688335,-0.3987545122851309
1,1.0757077107907034,-0.005689598952165279,-0.8140012617704806,-0.1596884943090484,2.006273524623067,1.1648743571713567,0.1508778752759099,-0.8931354526430368,0.061210567780671354,1.0427713086203088
1,1.129100752581432,0.9772057748608173,0.25222556250214817,0.11875242430603195,4.750525829406527,0.2296566478908062,0.19729262962937355,-0.216089753434062,2.003661095787208,0.9780798283667069
1,0.4501467262065416,0.062271820228015716,0.4041971150235624,0.3044190235893104,3.527222491195931,0.7697960175573826,1.1354618137702346,-1.870577771216631,-1.5632165413716606,0.35248955047864217
0,0.050586442292258456,0.296286511732014,-2.163587380120033,0.27000674448002515,0.48901279864574676,-0.5674844235181808,-0.12697883788496256,-1.9852960016578436,-0.6079046994465965,-0.8757497146947943
1,-0.12433021845367727,-1.2654090747091336,-0.49185743948641336,0.8442194252187742,2.480446875428391,-0.727209510281682,-1.002401215955615,-0.9554539611563087,1.8183035927564128,-1.2685258635955687
1,0.9120114589391581,-0.2394695296216554,-1.3356852318026895,1.3492089208741642,1.113267308524473,-1.5969308633357286,0.5412627700716257,-1.6739407842978835,0.6097453854231445,-0.6759453056872589
0,0.20997679535198605,-0.5244264498349337,-0.27640261927689685,2.5425913419637434,2.746460239750782,-1.0661154380068183,-1.7622594693675637,1.5895553240552545,-0.7920126427758121,-0.4048957091869956
0,-0.38502930738688645,0.9305769845665353,-0.026946519057575107,2.9237439964578504,4.339049080317143,-0.45534957852214575,-1.9680326581001282,0.6342761991545558,-3.294728639295238,-2.258152809569654
1,1.371785071324682,0.3938775800437906,-0.9226463869079478,1.5907933543626016,0.6600602507346737,-0.9882850628346205,0.027166398242115974,1.571294273249805,2.9111843667845108,-1.5147080587852613
1,0.1589832034494211,-0.06930872146854522,-0.04528408819644425,0.6880428194243596,2.1820233805512084,0.9016345050185919,1.4284259816631675,-0.24177328869700432,2.341439551718986,0.31071255325293645
0,-0.20485705417754044,-0.18851698127890917,0.7284516795297985,-0.03228501945172013,1.0349035157035347,-0.39490701630711555,-0.5819735256955028,0.6801316337659955,-0.9402928690508002,0.7241163002997864
1,-0.8520921603965497,0.837825525093855,1.2664087695189092,2.4240652160114236,-1.6556468727813023,-0.3616072367876768,0.98319873213768,-1.9887959016487002,-1.8728879166059393,0.04239764025682019
1,-0.8094721812149702,-0.3183243398209388,-0.7614490278276866,1.605623070052516,0.024053767956255134,0.7557581011205912,1.735789755359292,-0.9479411970824003,-0.08915032991561644,0.3196586031308242
1,0.5333989620067081,-0.2959562998084415,-1.9971856593229727,0.2822459982680532,-2.2892304295504373,-1.1756600523367524,0.48797341622412205,-1.966749013401568,0.8187123592573811,0.9068653973552396
1,0.06873846720524178,0.2179424364653728,-0.1909259766787051,-1.1113745311882197,2.784117609892226,1.4843703778460622,1.272219537757337,1.5520043382421136,-0.25734736791093266,3.3008031560757383
1,-0.7367814812901073,0.14675027034194027,-0.9848823551680225,-0.7950260403744269,0.23428668590493118,1.3268594071269035,-0.1946278978139162,1.9542420553043485,-2.1559636338981076,0.8081639934493239
0,-0.46916209809348675,1.482450429232071,-0.166075390873233,0.6165908741513562,-0.6503527365389206,0.5007600989192724,-0.11224551033228636,0.0909024877473712,-0.22870200650232855,-0.7592670273749285
0,-0.6746659994247113,-0.7256729163573159,0.9377576709035733,3.7957074455236297,0.8994889659473012,-1.149141801521182,-1.5848289262503386,1.7838856298476458,-0.6049296414921999,-0.00823963741127276
0,-0.7397778284017986,0.7803513723583323,-0.3634102788913933,2.962733092462491,2.012778470372373,-0.09282087441533804,-0.9099946245551109,-0.4640896888449788,0.6292620260242368,-1.9290292734346302
1,1.197226966939969,-2.4455114461743794,-0.5974741116915051,1.0765953947375269,2.455011690213592,0.384006155654788,0.094711740501225,1.1914130635559559,1.1140674767131988,-0.3879205143073704
1,0.3777403386160317,1.1408433851592275,0.5028632952728603,-0.7100842045066715,2.3977401874676376,1.6621497757732868,-0.957760532386601,-0.5852958271279931,-0.30090965927236796,0.4768367927638042
1,0.274782058358951,-1.4125786413380048,-0.29680786647484714,0.13293344653706551,-0.04204370265989099,-1.5002568047493696,1.3589821122586727,-0.5215814560651779,1.0822059237442003,-2.053379802447271
1,-0.9039600098920773,-0.45932753770143603,1.130584971318227,-3.7384242660676863,3.8661308168227184,0.5450774915516376,1.8894187295809388,1.6976888636127114,-2.431201944883864,-2.524035253302594
1,0.4048332087997744,0.0198850956071053,1.975988656547597,3.4299994180784004,6.754079077647189,0.15943660028278828,-1.557190970517695,-0.5029514329507947,1.293520426975658,0.044847316855867
0,-0.23914384215243803,1.0004424694060103,0.820571358932765,-1.6175523270111927,1.4326491346242591,1.176508629694581,-0.9267835719510913,0.4861768214032054,1.6005454281466267,0.8474064994815643
1,1.0743193582354547,1.8532014344648937,-0.30189007088179637,3.489569649609741,-1.943821501918432,1.4035015013068914,1.7867347430437803,-0.37583227921277285,-0.5236409776537763,1.3402840605459907
0,-0.3147505959126912,-0.03247250360626989,0.6648653422749128,3.4554539647414235,-1.28362028099101,-1.3128219339996576,-1.225493815727532,-1.686814732849598,0.9129771913283662,-2.2017163987501993
1,0.10670046370783688,-1.5149684122729326,-0.05171051924116009,0.45196715351470773,-2.028676412539346,-0.20096048898994923,0.6774841686710715,-1.6778525970876217,-1.2965987700199764,0.37890959602913366
1,-0.5422157591096606,-0.7058380766171366,0.23543518715169998,-0.6485467373176579,-0.3986350044270781,0.10648894868791103,1.6766645424067974,-1.5536805968731642,-0.7259739343302889,1.972829247257485
0,-1.4657003026635613,0.84326378705704,0.49978720269634563,0.42121062958032074,5.611138910082489,0.48091163486242294,1.6172608165070415,-0.15374759025871754,-1.3844254254105717,-0.004760136780787183
0,-0.13401439025206366,0.7696946545497507,-0.57083240319328,2.5870954143955713,0.7391002255240335,-1.1559329573065042,-1.8954277858138084,0.17999954149127007,-1.4240848375509045,-1.3540263199212348
1,1.2911998528966124,-0.7198334848325234,1.277625901191907,-1.703024909516782,-1.530818971507553,-1.648094017058611,0.32113148272037506,-1.843869754113257,0.5872235581600062,-1.9301265692131695
1,-0.44703292957971735,-0.2507560339268004,0.06984010626347903,-3.0529844121164027,2.166670727100352,1.3291782466694713,-0.08689627330750227,-1.1919555496424437,-0.0832024805939997,1.8185056536507593
1,-0.6301995679968403,0.4544585787795766,-0.921227741865419,1.6278211153973627,1.1877182949581455,-0.6984618548303843,0.18616910558193922,-1.2522511510178447,-1.281635344525272,2.2785900182062475
1,-0.5809779981619364,-0.05848440887866421,0.4637263351924611,0.16503976793185138,1.0707701311550362,0.09965255297720432,1.8258279915899038,-0.2751243282109499,0.017558208347346338,-1.4515046640893894
0,-2.320159471851088,1.6786510426888732,0.23039385269983673,-1.0612646314225702,2.7719129726856253,1.8156135976314545,-0.9421946611255407,-0.9155437219887972,-1.5910944655855868,2.055587964998163
0,-0.6459044068406571,-0.3338514349503026,-0.8928443868919101,1.6666161978643,1.1889951098443805,-1.858286615461111,-1.7675678692758083,-1.9401746653020382,-2.151643931893267,-2.9975608451339375
1,0.2994059137153235,-0.5941497529038341,0.34927768242251966,0.05543814454812468,2.8804654960395917,-0.30593880359083414,-0.6777832014486194,1.2624169429764152,-0.376287289580619,-1.2804575711281467
1,-0.4377205002764757,-0.5631940677868218,-1.1849409847106163,1.8364728922906186,1.2435911961485175,1.3680275613442063,0.5268645156174898,-1.0780895678326488,-0.16740937921008064,2.012206179491566
0,-0.41793860177800324,-0.644761754658985,-0.19611828066339207,0.24780574599709904,2.3526681777584084,-1.6774367177858949,0.6453641699627042,-0.30473517067730427,-0.27380941348351595,-3.915376603002169
1,1.7062716567003346,1.0380349950696384,1.1086996941866099,4.887001458185564,-1.6227173218815092,1.5980480844154954,-1.8344006976112723,0.8562468150630593,2.340617323563321,1.4002077303582257
0,0.41038845942742935,0.6427413560679398,-0.9781124279672628,5.242030285743215,-1.2983354190981937,-0.7011840743944049,0.6915834825485945,-1.2352964570745826,0.8371491963607512,-0.6557407586887125
1,1.282398108075793,-0.4980122447975628,0.12928125378141134,-0.6792249015143494,-0.5747919736537042,-0.5122858304530382,0.054004449397325516,-1.8560433480888605,2.326213165744157,0.5449709061479877
1,1.447004746274071,1.1187385131254788,0.015607759929730637,2.4537145848488264,0.28533354124899624,-0.2175352405756712,-1.3584315497428179,-1.2346739433705807,2.183927929792592,-2.485400344144939
1,3.103673796846078,-1.8401245702077385,-0.34860938699012733,-1.1252133720247244,2.355825652490965,-1.9916525455191731,-0.961735968478024,-0.30436180904507637,4.372185992376084,-3.6800461087813927
0,0.5837671845289774,0.8876854407405828,1.0771847765886975,1.7106944341265524,-2.0785827062766176,0.6277656396850944,-0.9154611714184284,-1.3878181222826242,2.0756749950678506,2.0951010489853585
0,-0.25455141864975667,1.3933386698513983,0.5244647365189985,2.398251639728734,2.0541977593962386,-0.007983471266925335,0.6384404078125954,-0.5239505814388394,1.2902252048819214,-0.1849150517168496
0,-0.9105534364397204,-0.5134639529438962,-1.6108258354722766,-1.3712832536582988,1.3160665257175506,0.30345749389380217,0.21666817273944616,-0.6877753399312496,-0.9177932884583307,2.585003958177687
1,0.11397658458396205,0.599242690504258,-0.4696603163605223,3.3216019760247866,1.538824717119719,0.16929406858980656,-0.41844876762479544,1.961999461054802,0.6069399566208911,-0.4191458997181122
0,-1.048277524131413,-0.5239598775624987,-0.48777361472512015,3.7429280916189813,1.195722358806405,-1.4001726303249598,1.2401186097413301,1.831401246599853,-0.27551060225544244,-1.6027265877295325
1,0.28331947432434684,-0.22641958811991064,-0.3333625654307125,0.6764377096953385,2.076397295996351,1.5927125792950392,0.0012874938547611237,1.2212070189416409,0.8353002941786845,1.4881354874801698
0,0.19709537233684643,0.7092686934331941,0.8576736063276108,0.7623956256019668,-3.9829398458798577,0.08610732015222311,-1.8973922347649932,1.8110096538439393,1.0943274578329156,-0.21714932953466498
