y,x1,x2
A,9.95189278155456,6.187803548607482
A,12.353450186358401,8.496562084753716
A,0.98869647775666,12.863035363230928
A,13.409622868369585,4.84895861228665
A,9.327306623663064,8.446379727120458
A,12.904236215985714,3.427553361047913
A,13.182762995690332,3.9207863017951876
A,10.495483498401816,9.868655813895494
A,12.30861134136292,5.590165460160042
A,11.2177115958374,10.048887584792007
A,10.365506064911965,6.447214338725204
A,12.34031187921626,7.8850794525555825
A,15.166660090559127,3.199205891251424
A,12.996939279166497,5.12901238725147
A,9.85489173615781,9.370860259587573
A,7.746592205302484,8.95514905234819
A,10.626749081424432,6.401435924859705
A,10.313354961404071,8.901707804232595
A,5.200624157994709,8.96288729105197
A,3.9959603107715616,9.285781961572235
A,14.032316256413198,7.2064088500724015
A,11.391476495848115,9.591576536742481
A,5.871385890154506,10.284708275188665
A,12.582481089638897,9.042549152664554
A,10.760610912765543,9.165314404689184
A,9.154633977349368,6.910410302847707
A,13.314012808122849,7.5192463643433145
A,13.89015643930683,10.86481799056841
A,9.181129879078906,7.277885161719492
A,13.359680100021638,10.366787760743508
A,8.661884446177913,13.340045382270354
A,15.474941397986473,12.680843640475658
A,10.107144738350557,6.087407971502175
A,7.66896548075645,9.616500841651611
A,12.388007026039855,5.340261186004966
A,8.968086881567235,6.938781177895374
A,14.487228780498373,5.114072132707886
A,8.169875850331199,13.026485501661021
A,10.01514791171841,6.908604005247964
A,9.564509743393504,5.188294203235204
A,15.574516955895637,8.350820447384105
A,10.847096420923672,9.539250418213522
A,12.682255042737484,7.224561565342487
A,13.276055296735105,9.55552748203467
A,5.3799204747896425,10.162525187577582
A,11.3155085019199,9.151650979423588
A,11.352094266549793,3.922755257356431
A,9.461268498018015,8.770711779159235
A,10.046221806342238,6.4239644244576395
A,6.1936892659583975,7.098042226682843
A,5.548949950099707,11.23105579575278
A,11.371141311249893,4.412707500244687
A,8.415468517000274,9.146837969545079
A,11.812038240230743,11.320562558531385
A,7.412410346044306,10.45756300515334
A,9.680106287330528,6.7377140640016275
A,6.945968449201931,9.513170525531104
A,15.219051001319382,4.912283004010645
A,6.8309448040098655,14.386035595081921
A,6.652272907608465,9.302767742170174
A,11.676032921831645,9.759090668362566
A,15.838707006312065,7.448594811689103
A,7.3554510330512635,8.897951698921247
A,10.295777912677202,11.723113670052012
A,9.686042216961342,8.060478309871815
A,9.563774461924947,8.832827586433593
A,13.472942493816426,9.509744497158444
A,7.343656526353317,7.268774067577727
A,9.964317842434092,10.188762158867265
A,9.166540945316452,5.788683720529332
A,14.461007189644842,6.347885236581445
A,8.780659856663918,11.063208871881987
A,8.460018503739049,9.789869310647777
A,12.874559161523676,7.258804839712444
A,15.03773173068029,5.56577158861896
A,10.607569917359598,10.484636164661735
A,12.63374005222691,9.841894863334641
A,8.445216163461875,7.995651408106518
A,14.79049280662731,7.01849136667866
A,14.609441071730016,8.757570829642058
A,7.5899386927683965,11.804591252358918
A,9.935602861608926,10.79431558201777
A,11.305500523265303,13.62437385000143
A,5.212306956615181,13.053256309116069
A,9.404971880808729,8.496200730252701
A,15.312828289405129,3.5262092593327647
A,8.513194912683328,8.560492227753416
A,8.015673208324166,12.853447928107538
A,4.561998278096389,13.658475425735269
A,15.301811031683526,7.1856309533576335
A,14.149671072218133,7.040366641513361
A,13.659602518945945,9.032362223667594
A,14.527025342855518,8.093478527000828
A,10.987772876873116,5.963989044022209
A,10.899689458553437,8.561086048040066
A,13.781676649048457,6.27256912733784
A,1.8331843491914661,10.030635351617097
A,9.771624825367747,8.841911277733455
A,10.970057656461007,9.247330262151468
A,7.569232231449021,8.304161798793578
A,10.555378286126272,9.43155739119299
A,8.511295768797668,5.815775366941287
A,6.296549071511066,12.449717629888651
A,11.457081648810362,9.088662010640595
A,15.252668889203381,7.67165603055572
A,8.452146180534932,8.787753538908394
A,9.010616515822624,5.163664003294279
A,11.973742335570554,7.9564048805051
A,12.694527588579604,5.663604630156051
A,8.323856926214269,8.874782679843044
A,8.564038948991842,5.63650829028432
A,7.62534724165879,8.494044300767827
A,12.12835134009132,9.84636668212837
A,12.827380258502153,8.245005640733924
A,7.444184237000995,12.586005456551314
A,10.583571992858266,7.647706343217396
A,7.298639810183836,10.620217500106662
A,12.930877498292553,5.18076429945636
A,12.22428637614026,8.605052347247087
A,11.28056636012819,8.554600243985167
A,10.108788098892997,6.33794155606509
A,6.2843550152742775,11.680163011060372
A,10.954218415783737,9.588137544882796
A,7.982784224833777,7.354016734189876
A,12.672448811491233,6.375601480071767
A,13.32778599911278,8.469661163774145
A,4.826609713566631,7.7491095243261015
A,7.994123944232005,13.338889254704862
A,8.854600712182275,14.38435202744518
A,17.004323583106306,9.343944919852317
A,3.261748916748947,11.936763236484232
A,7.820633032780708,11.694471974056418
A,10.450788397031754,8.920088581028397
A,7.597341317316928,9.564471483980013
A,13.4076131153409,7.146396426561781
A,15.315344108457724,8.855317069346466
A,12.509812309112274,12.00324058232742
A,13.885143174836685,6.421134171776842
A,9.219969253693996,8.619489124701282
A,9.39023953756198,15.357891998012065
A,12.557220951835937,5.689399876209585
A,11.534560426627088,6.118646775786039
A,8.107421821872453,6.350126031259098
A,12.681726503467734,5.944680669232985
A,10.815861771193068,7.288761163453856
A,6.68629607955671,9.393302443716454
A,7.257633318359057,10.694803206821039
A,9.012323860878817,9.494495373924083
A,15.129190309238798,4.1702876039596015
A,9.14280473204953,7.0842763524083106
A,7.54585974601922,11.62451123479034
A,8.356940657146756,11.182426450557871
A,11.72065067531811,9.580540401421391
A,19.010863049989954,4.147944914288805
A,9.381779651459475,8.067073997234813
A,6.258776575660529,7.08568022410822
A,11.185950949881388,10.288557698271731
A,9.806635116906534,9.178941188602002
A,10.167565031118688,11.254993984300413
A,9.898142536702217,6.035279917835544
A,6.69090770582774,11.972891700300336
A,8.413590532844825,9.237103408369942
A,13.07525512691059,5.123818940416158
A,7.48795880699506,13.415188245390505
A,6.7032144282155866,11.36752163820444
A,7.957319849320966,10.7346396188217
A,13.829524310747168,3.6178078306148516
A,13.301613099491606,9.377444521511508
A,9.816208908200627,12.00551420223597
A,8.834302230476489,7.264368467359244
A,9.805565475044643,10.299523951196925
A,3.8744055157288777,15.132715704348364
A,12.183161731902661,6.47880110201765
A,16.46934390459687,4.346572178152344
A,6.681987616140253,5.861456901983131
A,11.610604224547489,6.515331164391188
A,8.50683200313935,9.213176425503738
A,11.054249918101979,5.068210187178797
A,3.765301888016178,13.535862100528057
A,10.286982487927855,8.139373488092614
A,12.821054077028254,9.303336035589336
A,13.591012659222221,12.120597161460719
A,9.177752120112508,12.524305867989291
A,9.56697861775115,8.518384672990738
A,16.045997522884527,6.674486986330994
A,9.077064623441062,7.290726304919079
A,6.843821177389026,8.932755201685454
A,9.59323553704873,8.208543068524515
A,8.175182610369234,10.48976984189107
A,12.274279903629978,10.550642739208502
A,10.585151916918141,8.908698848966823
A,9.238192450784936,10.363730400830052
A,6.263442463511936,9.559201441549137
A,11.78037959400468,3.4434446068589697
A,9.414675734621811,7.5532084199807645
A,11.73602993664853,10.305752059295592
A,9.89599488288789,3.8994571309724098
A,11.580319331023897,4.435348653504152
A,11.49717565220224,6.704785873231376
A,11.323203892237608,13.648932644796194
A,12.48607908492899,9.233456020798938
A,12.334315822897832,6.869547139910118
A,8.498732563907216,7.539151301408869
A,15.134796362523458,7.796690566626764
A,2.6494718552942107,5.2420828719120145
A,14.854478816669706,11.864963491520742
A,9.780620818562339,9.3323183957908
A,10.207120129011532,9.065519927140413
A,10.902240873654195,9.654152142598459
A,5.267126822484059,13.089053836276422
A,11.347633845253313,5.367779923552941
A,7.9175069640686,12.575527106061212
A,12.740511186526064,12.195835521835194
A,12.257360091007861,6.474790543958964
A,10.198816785635435,8.34986723652052
A,7.88551791239076,10.187642720888809
A,10.307193490654388,6.388658661286819
A,12.222452494543376,6.801654383229126
A,8.509114207142497,7.4897443287022245
A,9.909925099203448,14.203943270272436
A,11.743010469016767,10.299999120617818
A,13.486392955374521,4.800650985181998
A,14.210612476205634,6.201192972220257
A,10.910026592066057,5.142433001497731
A,12.870544499817047,9.073739013196825
A,9.077356215505208,7.192170626877254
A,8.994482487072757,11.158998854500496
A,12.753664610541056,9.468484592770482
A,13.646396750695956,6.613440229207972
A,8.19885337407078,9.766822650491342
A,10.881967052939283,11.251061579282377
A,7.733709152722703,12.410034116895257
A,16.497686786003904,6.918273104375581
A,8.368820219055857,6.9248213870267685
A,5.152261399502622,10.257604868794914
A,9.335501602314993,11.911726677143086
A,11.619755709121808,5.673778481305967
A,8.255732356470935,10.577963002452675
A,14.002810399857827,8.494166031658212
A,10.722172305386389,6.756047184817741
A,7.048094572114839,11.70961012220091
A,9.632248380248967,6.321071468331311
A,7.899050358900077,10.686334625698453
A,9.216919100116144,5.782756068109154
A,15.193848898320715,5.873007472263941
A,12.125278570863603,6.2255099341554425
A,12.604842302250564,5.428721343210625
A,11.0034896385122,6.934501861078781
A,10.685831294625997,7.398723147095536
A,10.45555187496829,8.180729147299354
A,10.818044151400695,8.115873138793503
A,2.7419650388644845,10.342400576293667
A,12.723294147215569,3.8293445621292506
A,12.013337173185533,8.636799303015362
A,7.1054154905688,6.847529475371187
A,5.153455334256505,11.87837620669121
A,10.617861282811663,9.812420360251947
A,6.231033143372654,10.966973776443693
A,14.90939103693034,5.107266259097001
A,5.7329785198022085,11.548780321152673
A,13.294682148085093,8.65481498946544
A,11.903494135657755,9.310757319270145
A,11.315482064019005,3.6543192085367657
A,8.311199438426415,7.125036845482378
A,6.103283292229024,14.018455861214486
A,4.307178326279513,15.46667058309373
A,10.73260344133549,3.0996200346148335
A,6.0179754206550085,6.260376649946609
A,7.091478615267505,12.948274595816727
A,12.328574156708072,10.33066209753137
A,7.057482714059588,3.447021959084254
A,10.55816564050065,7.420830378570011
A,8.039180851326545,9.507731363690281
A,5.906390682537437,11.482876346759772
A,6.127326640334926,7.587598974718278
A,9.34631605800066,9.547542318502181
A,8.878543450690348,5.286727822655015
A,8.876928772212072,9.995093009283265
A,10.882592188538183,6.395591011625953
A,12.20195379931744,9.67638577995861
A,6.637398732300742,10.64781253187514
A,7.106125724905569,7.39547452727923
A,9.533894687225533,9.32174957550199
A,8.986888365787594,5.697813188222694
A,3.635168777976383,5.828537121219085
A,4.908242462334728,9.836470552859712
A,12.819946656347087,6.994811161231499
A,9.710445608617638,8.455765807307392
A,10.4496343434159,9.364710154826104
A,8.69046732846838,3.4183292145780264
A,16.872889022924397,11.423625936656688
A,9.897014656788103,8.353778405733385
A,7.978607497039184,9.769674942972138
A,5.493025527625649,11.420906535669651
A,17.56844538017055,6.9553863303415095
A,11.71185921811245,6.5576460121892435
A,10.634193084378188,7.47904643184158
A,13.038338161280153,2.6013694276047232
A,11.431537025302694,5.915514039022301
A,10.703636778678158,4.825372348855838
A,13.364482195573828,8.555791300866893
A,16.41894000233962,3.8367987266700307
A,9.130034897904242,8.642043216792237
A,11.434395607044488,6.617368035199533
A,6.60141522208255,13.09744231758388
A,5.716996144264816,7.699771068033163
A,14.981746711509816,6.324399274363376
A,11.912987509228838,11.529307319317963
A,11.148410547426915,6.4756640270679355
A,6.560486811637207,9.323560229558128
A,8.565343118250876,6.974920758872598
A,12.876514199176043,8.905289274567846
A,9.085665908292214,9.9095372418873
A,11.369673254511016,11.15256288762654
A,9.32195669731884,6.66256777233475
A,3.759986912960418,12.39788924218897
A,10.269720625162257,5.729257270180697
A,10.517576594725444,6.391643924495422
A,15.239867175831963,6.111044149710121
A,9.871551928730517,8.096928900103721
A,10.051368399307403,13.806814158517826
A,15.23098254955325,3.006633261983228
A,9.397231277715782,6.255996470861323
A,14.564190003254296,7.390000822688787
A,8.785759550042933,15.432696558643663
A,8.192357372268194,14.177975061011423
A,10.557672317815117,11.183282141221504
A,4.232186372339952,9.52642321189787
A,12.47175468801549,6.560356681206208
A,8.967800495094139,12.773930898242094
A,10.915179443082812,6.228509197484319
A,12.050582502694038,13.01563263611579
A,11.190597647985348,8.26251478907883
A,9.282898657640642,5.941928326551366
A,8.905009391308543,10.31223214458424
A,11.948686347891313,3.3209756529086203
A,8.276497860551196,4.815587940044424
A,11.098870953928774,10.914031436753561
A,12.718061554725928,9.606244835298448
A,10.943959199157561,10.325071455584144
A,10.191941158703651,6.868763326270296
A,4.244158635066352,10.654327305545154
A,6.31746265350191,7.987516391995008
A,-0.23460997542060902,12.850120755868986
A,10.80823452313664,4.8549966712085375
A,6.397465426174847,8.679669096368402
A,3.7873743745778867,12.892933440785153
A,10.347631021954662,10.71693653543797
A,14.07944155181384,7.349403251047722
A,12.319444589490253,5.5470399383299345
A,7.813098170670119,5.490602270802125
A,3.943481210275669,8.449026447966032
A,10.475122927718768,13.525708412289363
A,17.23921848175077,5.1844583751570426
A,10.071066211666169,4.468432399798191
A,11.472045437817078,10.332050731021704
A,16.35641032602364,8.057935319596453
A,7.201704464114606,9.004311319464321
A,14.672749758272204,-0.003738684100699885
A,6.96175645030546,5.452154938057152
A,10.392938214971972,6.700363208540577
A,10.424373134982059,6.152322624342641
A,10.048710717150014,6.892715817127468
A,9.125735166573591,9.233280750239954
A,13.45073987912938,15.25257606291748
A,9.610335832077215,6.672926201192531
A,16.028086547213643,4.889539318383413
A,12.736974451533104,3.53352548827918
A,15.048464218261508,6.31491186240765
A,10.046105662349632,13.043709168154052
A,9.003247281716389,5.789359370550897
A,8.98347940440689,8.785497681645086
A,9.700948239571844,-1.0595408191468696
A,10.284943623724292,5.712246161599403
A,6.969028230123828,7.928838715857729
A,9.471099714431777,6.772892217972589
A,11.148790366566187,9.293603330494449
A,10.709195115913293,8.984135345666688
A,5.102077281894422,9.354795571234915
A,10.321783633409991,5.292583486587002
A,7.2771368807802075,8.99259424508047
A,8.774994858115996,12.22058867461738
A,11.106408625140414,2.9162219263525895
A,11.511380194111375,11.14952218698507
A,10.620804866253225,9.229056522296275
B,15.099304945399531,14.39953892026005
B,19.22967968685883,11.326168411463199
B,19.783268901445663,13.666202567080026
B,21.25275814955046,12.760651738160917
B,23.283675123552772,9.299941537384147
B,20.829127597612796,8.439195945420614
B,19.82170040774813,10.482706100068736
B,26.591048447231344,4.877139732921074
B,22.47780051013869,9.086143603824492
B,17.8512639407404,11.045601989634182
B,22.207752960360505,11.01392900849963
B,19.8190463208003,8.684600813018815
B,17.811665375464884,11.28974260205994
B,21.958773089841607,9.781351951045702
B,18.840141460602734,11.355354402113147
B,21.951568702174516,6.262230870392951
B,21.104110171402315,6.194059638065181
B,21.859240637180363,5.162818574202636
B,19.460135822662973,9.797729751642489
B,20.62672457145337,9.802221915571769
B,16.660762129496735,12.428248690624974
B,20.341675317026798,10.17454690348534
B,18.29541479657656,13.710432707631675
B,15.265405965356392,13.046307069047728
B,20.287217691519647,8.323464756687082
B,17.962118102463474,9.515874402241922
B,20.02322722903429,6.643654192290368
B,17.052161326168477,10.004122797652835
B,21.370204957483296,7.051163632347846
B,22.089402023670594,7.983506518696091
B,19.513696553484753,10.668869999800252
B,20.23124030046755,10.594485577616252
B,20.25581484489764,11.306307551742526
B,20.251422959829373,10.528762610994388
B,20.443450015704393,8.328874740277094
B,19.875727308704292,9.354918650629225
B,17.96533916110674,14.445974138530005
B,18.837939026632903,8.766358533339021
B,21.345837531241735,6.071879935444562
B,20.20604871864203,6.827808076316922
B,23.427224980793802,9.019965490829382
B,22.213354920386028,8.612994348356033
B,22.931748705857252,7.887413026567336
B,25.702862523228013,5.199466913296396
B,19.226567453346995,11.90283045010929
B,19.23992731603515,11.880093352958255
B,21.471758937774425,10.469357196209986
B,22.010418180081068,9.115228912265792
B,21.956399707957047,8.707673178639393
B,19.008881218213876,10.60381856228753
B,18.941229995969024,9.847484291486532
B,18.198839241068573,9.885413560081414
B,20.791142551536197,10.810494326432595
B,18.71948351420172,11.195419174587796
B,16.80203124901474,8.526567026958448
B,19.34524271544754,11.57849219619643
B,18.267647532615324,10.25149265530336
B,17.374573178790712,14.022116142573825
B,21.044700322953382,6.8245618741353695
B,16.437833805101228,12.471132552221246
B,21.586626633553355,10.249792006933058
B,19.104770143960813,8.84484716868705
B,18.712098519667062,9.036424674520674
B,20.013629206079276,8.220770023923912
B,27.87569251138262,7.660464710318759
B,20.482038491381765,9.230308350905707
B,18.3973505707676,8.562883178928793
B,23.646772200696304,6.695859955345828
B,19.558265679921192,11.75802431871471
B,21.348841987273033,8.959747216899743
B,19.487555704263606,15.2785229284098
B,20.608560862753084,11.668033319810123
B,21.66482114837748,8.509689917247595
B,18.82920883801274,9.500137720698856
B,19.272722915405975,10.303055348211014
B,17.534558963694828,11.182748433496064
B,21.345845732895633,10.718356202676164
B,22.58098076314107,4.447477929352722
B,21.408855398879243,6.210192106564941
B,21.097274588381634,7.6682719486654936
B,19.32040773539349,11.025468913538253
B,19.70809208541253,8.568747033073517
B,21.848823008484164,9.391348840604717
B,22.56799471158337,9.18843138295344
B,21.921205232438464,12.53598506131395
B,21.509601326288873,8.103872223176122
B,23.108498862826078,11.516814571054537
B,21.904288244697636,8.144379339573826
B,22.335166893599784,6.782151927922113
B,17.300054068503638,11.120792423957228
B,21.61317131338204,6.343189433252513
B,19.23868054814366,9.530797132782148
B,21.99594955330533,9.72320615903185
B,21.226152361198686,6.992349686063361
B,19.41809817567846,10.455352329346734
B,21.11839204652165,12.610930064598293
B,17.583803312354906,12.642470389491494
B,21.13293638373863,12.43383636801169
B,21.330425079740273,10.776555801707051
B,15.414416882745062,15.824292471864265
B,21.887507433494967,9.286369719543309
B,21.079390724683137,7.066657811429686
B,21.135633671086456,8.995178019588545
B,21.15794089232874,10.716282625221588
B,19.43299909513427,11.834719772388562
B,19.743534166817703,11.406914405212431
B,20.02328025159465,9.600277664886681
B,21.173469102029312,7.747218949044826
B,18.166229401012686,12.675538738301338
B,18.50690331708018,12.172029802873993
B,20.930678797085466,8.033160426188022
B,19.49582944586374,12.242945796162708
B,19.260499330865603,11.06084249744405
B,18.052173574394967,12.233059998815117
B,20.465952898969324,11.064469036719084
B,22.941934877718403,8.377666264915629
B,18.70240663557413,11.912404245252755
B,22.33936051214491,9.424494388267126
B,19.040926587291466,11.149763730205388
B,17.929011828649486,14.622926917498724
B,22.462071056576857,6.786758975493532
B,17.34540877025857,13.593051974934141
B,16.494744778544636,11.907388814216946
B,20.6311053541244,8.51631824735817
B,21.014677564152063,10.00958646223495
B,21.71921090956073,8.975820164390736
B,20.53134255812127,8.249871949104783
B,18.105272918870988,10.423798445055615
B,21.321209449830906,7.725373428822447
B,20.052374009043614,9.291054457392482
B,22.06907422994654,11.493460720560698
B,20.07374888122971,9.687458276079491
B,21.055401940571805,11.781188803461232
B,16.730817203973494,13.117114040718754
B,21.563496721997765,9.758169762423936
B,21.695266495660107,8.515745596456833
B,19.59551718828234,12.76465458689151
B,19.403414586940684,10.925303785984791
B,18.008983259697494,8.952135191667306
B,16.992858394785536,9.356811448867175
B,25.31250025431131,9.664779445995755
B,19.527730665807503,13.780913834971964
B,20.513019523576734,12.328691039167099
B,19.373670612212265,13.178922520291414
B,19.11793462743048,6.723863773824414
B,22.668344080009987,5.300583878625438
B,21.078791882470906,9.14043374987917
B,20.832174749017483,7.204787488923893
B,13.293127898380623,12.184177687998131
B,20.1898432289488,8.535976923444078
B,18.655811150562297,7.793115763743721
B,19.0215445073275,13.273458587612105
B,19.83862954059406,12.320015646915031
B,17.585916837449574,10.278183444965572
B,13.840827682739079,14.3756659345324
B,18.797674692714352,9.462132287406233
B,15.703886460062918,13.32458861019996
B,19.963656890219884,10.978530495472217
B,21.96841394068805,6.132326071670859
B,22.606768891268636,3.697775926147223
B,17.46022546879382,10.058959673464718
B,23.379313947888356,9.382314488814126
B,19.44137835535589,9.609267890061146
B,16.433566241932226,13.541741042092385
B,19.21853470803986,10.607265417388687
B,20.756563086062904,9.608173301463747
B,25.11482357004354,7.416516961607094
B,21.270014305739085,8.067417868379435
B,19.799507310466602,7.497035427560108
B,16.995022798396597,9.731845729078024
B,18.553153075913038,10.486982466381589
B,20.7083890938431,10.764242728672617
B,20.22252915016336,10.943504088663843
B,21.187678478568387,10.035185485334386
B,19.33619551060865,9.457104402169566
B,19.69241512229834,10.779111556416282
B,16.19746705354976,7.994100763203464
B,16.61303596245464,13.923546596176196
B,22.075954573364584,7.627859729829334
B,17.25718011966786,13.156409846002706
B,19.299535218162763,11.98558505874033
B,22.243085263544298,6.061771088686566
B,21.081666582382866,9.973477670418443
B,21.256315226835827,8.73894325894791
B,22.147881136790787,8.415879330311778
B,25.904247620843815,9.75270168393078
B,20.33727378287219,8.36086558447241
B,20.71296085942706,8.971520798346274
B,21.50052637522582,10.206347670104917
B,22.7591271518583,4.514672676193559
B,20.379891060980068,12.145901281362246
B,20.285244052588006,13.27064903885347
B,19.107633897426187,12.26620539272493
B,19.642854508214167,12.725816536372346
B,18.80931006261162,9.611335333933086
B,16.97733616569423,12.850736292405234
B,22.122972410460907,8.617150474697898
B,22.443873020399142,7.537454245514703
B,20.275383751723673,11.626735431621974
B,18.9366341140939,10.699930463110494
B,21.30269305944068,8.316627252493607
B,19.99852652853427,10.144951010261968
B,19.3562324616445,10.649470958456691
B,20.348866897109293,11.867571026715659
B,17.311695241035682,10.81792122421713
B,19.619063476598054,13.352615426876602
B,22.629073146938328,2.9138430562086555
B,14.919876730619873,11.831852824304534
B,18.568230082192244,10.392240667301088
B,22.492749328253304,10.211307945270695
B,21.803124976727098,7.344627368015221
B,19.853059054078884,13.473316116334463
B,19.613751590862734,10.926135652799267
B,17.05302912013048,11.365388960321766
B,19.280022468632,9.038760253822
B,20.454068039075786,9.479992991223286
B,15.755318632471994,14.721008875225097
B,23.808433655560844,5.6644617721375194
B,20.809956243899535,12.373614104230887
B,19.60660838304763,11.14586175464624
B,17.31008165100683,9.064864049172419
B,20.62181787852475,12.85438148671103
B,18.923701615209588,7.818076083299802
B,17.139318400547026,11.804470716475958
B,25.268998656472327,5.451889716722781
B,19.37351562829732,6.151250590479049
B,20.27848871871501,9.801910516234914
B,17.779442200158414,8.43230713671359
B,19.1622363345365,10.78815436558817
B,18.167894605610936,10.725254588188173
B,23.59138622018692,7.557315670697517
B,20.91299579764545,10.943678215233557
B,20.952089397294046,13.048761485295586
B,17.969396953157588,13.274740439440743
B,19.499989902379887,9.045718964649629
B,17.90388434645164,14.300482260039065
B,21.722518968709714,10.596406572996997
B,20.538701917573732,10.339109361931706
B,19.520437538594198,10.161294047878695
B,21.499361810343675,9.489839560722363
B,17.35575605686659,10.219508251971348
B,22.398942180414593,7.015792967761749
B,20.04732959163666,10.024755330428064
B,22.18370120204525,10.021531003087118
B,22.029787768648433,9.841492805249704
B,17.23627189909083,11.842053447268562
B,18.227924098718805,12.436802826502444
B,15.697783673772241,12.089889788582873
B,22.16128719106805,11.106100018634212
B,19.600005624310796,9.72960877449846
B,23.62782406036196,7.4214908296183255
B,19.31298778474684,7.760270064648749
B,16.04452571365316,13.101118202373677
B,21.858185275303786,10.192074365048908
B,23.640735698901587,8.975380943744025
B,19.686608981001154,9.854187245741578
B,17.814043017292825,12.799999538331
B,23.239775707958877,6.927890491125491
B,20.67337278418927,9.658090897032862
B,18.409326357235273,10.280648525437726
B,17.119774739265836,15.029894717089224
B,17.76030198622135,5.297878806846854
B,16.667075905193794,12.74476231003817
B,21.40216423347001,9.670583459222772
B,22.20680891156913,8.08273807932228
B,21.72653846880486,7.189200475514032
B,19.808021057562655,8.92362855605253
B,21.81968546671283,11.730026671097043
B,22.7119395407345,11.420332228638623
B,17.98546059001213,12.194353228914295
B,18.784115490550914,9.542280153331712
B,20.045414384638214,9.622103949174722
